pollutant,run,level,replicate,sample_id,value
no,corrida_5,181-nmol/mol,1,1,180.2036957
no,corrida_5,181-nmol/mol,1,2,180.191413
no,corrida_5,181-nmol/mol,1,3,180.2175
no,corrida_5,181-nmol/mol,1,4,180.1968478
no,corrida_5,181-nmol/mol,1,5,180.1938043
no,corrida_5,181-nmol/mol,1,6,180.1758696
no,corrida_5,181-nmol/mol,1,7,180.1856522
no,corrida_5,181-nmol/mol,1,8,180.1511957
no,corrida_5,181-nmol/mol,1,9,180.1701087
no,corrida_5,181-nmol/mol,1,10,180.215
no,corrida_5,181-nmol/mol,1,11,180.2204348
no,corrida_5,181-nmol/mol,1,12,180.1918478
no,corrida_5,181-nmol/mol,1,13,180.1951087
no,corrida_5,181-nmol/mol,2,1,180.2046739
no,corrida_5,181-nmol/mol,2,2,180.153913
no,corrida_5,181-nmol/mol,2,3,180.1941304
no,corrida_5,181-nmol/mol,2,4,180.1661957
no,corrida_5,181-nmol/mol,2,5,180.1842391
no,corrida_5,181-nmol/mol,2,6,180.1745652
no,corrida_5,181-nmol/mol,2,7,180.1895652
no,corrida_5,181-nmol/mol,2,8,180.1816304
no,corrida_5,181-nmol/mol,2,9,180.168587
no,corrida_5,181-nmol/mol,2,10,180.2008696
no,corrida_5,181-nmol/mol,2,11,180.1726087
no,corrida_5,181-nmol/mol,2,12,180.2166304
no,corrida_5,181-nmol/mol,2,13,180.2242391
no,corrida_6,182-nmol/mol,1,1,76.0856962
no,corrida_6,182-nmol/mol,1,2,75.80934177
no,corrida_6,182-nmol/mol,1,3,76.228
no,corrida_6,182-nmol/mol,1,4,76.04563291
no,corrida_6,182-nmol/mol,1,5,76.32844304
no,corrida_6,182-nmol/mol,1,6,76.03863291
no,corrida_6,182-nmol/mol,1,7,76.13797468
no,corrida_6,182-nmol/mol,1,8,76.02972152
no,corrida_6,182-nmol/mol,1,9,76.21621519
no,corrida_6,182-nmol/mol,1,10,76.05437975
no,corrida_6,182-nmol/mol,1,11,76.09791139
no,corrida_6,182-nmol/mol,1,12,76.05373418
no,corrida_6,182-nmol/mol,1,13,76.10401266
no,corrida_6,182-nmol/mol,2,1,76.18868354
no,corrida_6,182-nmol/mol,2,2,75.98508861
no,corrida_6,182-nmol/mol,2,3,76.29835443
no,corrida_6,182-nmol/mol,2,4,76.03001266
no,corrida_6,182-nmol/mol,2,5,76.10441772
no,corrida_6,182-nmol/mol,2,6,76.06074684
no,corrida_6,182-nmol/mol,2,7,76.16679747
no,corrida_6,182-nmol/mol,2,8,76.12997468
no,corrida_6,182-nmol/mol,2,9,76.12101266
no,corrida_6,182-nmol/mol,2,10,76.11551899
no,corrida_6,182-nmol/mol,2,11,76.11850633
no,corrida_6,182-nmol/mol,2,12,76.08512658
no,corrida_6,182-nmol/mol,2,13,76.16143038
no,corrida_7,42-nmol/mol,1,1,24.66480588
no,corrida_7,42-nmol/mol,1,2,24.67551176
no,corrida_7,42-nmol/mol,1,3,24.58037059
no,corrida_7,42-nmol/mol,1,4,24.21256471
no,corrida_7,42-nmol/mol,1,5,24.85732353
no,corrida_7,42-nmol/mol,1,6,25.05702941
no,corrida_7,42-nmol/mol,1,7,24.84797647
no,corrida_7,42-nmol/mol,1,8,24.98748824
no,corrida_7,42-nmol/mol,1,9,24.73332941
no,corrida_7,42-nmol/mol,1,10,24.732
no,corrida_7,42-nmol/mol,1,11,25.09132941
no,corrida_7,42-nmol/mol,1,12,24.77659412
no,corrida_7,42-nmol/mol,1,13,25.67057647
no,corrida_7,42-nmol/mol,2,1,25.2266
no,corrida_7,42-nmol/mol,2,2,24.75763529
no,corrida_7,42-nmol/mol,2,3,25.18803529
no,corrida_7,42-nmol/mol,2,4,24.58035294
no,corrida_7,42-nmol/mol,2,5,24.31527059
no,corrida_7,42-nmol/mol,2,6,25.38177059
no,corrida_7,42-nmol/mol,2,7,24.60356471
no,corrida_7,42-nmol/mol,2,8,25.16078824
no,corrida_7,42-nmol/mol,2,9,24.81089412
no,corrida_7,42-nmol/mol,2,10,24.87325882
