pollutant,run,level,replicate,sample_id,value
so2,corrida_2,100-nmol/mol,1,6,99.41297887
so2,corrida_2,100-nmol/mol,1,7,99.10699171
so2,corrida_2,100-nmol/mol,1,8,99.30644864
so2,corrida_2,100-nmol/mol,1,9,99.51323167
so2,corrida_2,100-nmol/mol,1,10,99.74478464
so2,corrida_2,100-nmol/mol,2,1,99.61139781
so2,corrida_2,100-nmol/mol,2,2,99.28709203
so2,corrida_2,100-nmol/mol,2,3,99.84848983
so2,corrida_2,100-nmol/mol,2,4,99.1786557
so2,corrida_2,100-nmol/mol,2,5,99.59776217
so2,corrida_2,100-nmol/mol,2,6,99.17682718
so2,corrida_2,100-nmol/mol,2,7,99.17389246
so2,corrida_2,100-nmol/mol,2,8,99.39991306
so2,corrida_2,100-nmol/mol,2,9,99.21148876
so2,corrida_2,100-nmol/mol,2,10,99.59179374
so2,corrida_3,140-nmol/mol,1,1,139.1867454
so2,corrida_3,140-nmol/mol,1,2,139.0100039
so2,corrida_3,140-nmol/mol,1,3,139.2072388
so2,corrida_3,140-nmol/mol,1,4,138.8081196
so2,corrida_3,140-nmol/mol,1,5,139.1796668
so2,corrida_3,140-nmol/mol,1,6,139.1995803
so2,corrida_3,140-nmol/mol,1,7,138.9802867
so2,corrida_3,140-nmol/mol,1,8,139.0927225
so2,corrida_3,140-nmol/mol,1,9,139.0982823
so2,corrida_3,140-nmol/mol,1,10,139.1070838
so2,corrida_3,140-nmol/mol,2,1,139.0233682
so2,corrida_3,140-nmol/mol,2,2,139.0035981
so2,corrida_3,140-nmol/mol,2,3,139.1569392
so2,corrida_3,140-nmol/mol,2,4,139.3894563
so2,corrida_3,140-nmol/mol,2,5,138.9831357
so2,corrida_3,140-nmol/mol,2,6,139.1014503
so2,corrida_3,140-nmol/mol,2,7,139.3388764
so2,corrida_3,140-nmol/mol,2,8,139.1109247
so2,corrida_3,140-nmol/mol,2,9,138.8154798
so2,corrida_3,140-nmol/mol,2,10,139.311719
so2,corrida_4,180-nmol/mol,1,1,180.7098344
so2,corrida_4,180-nmol/mol,1,2,180.7360178
so2,corrida_4,180-nmol/mol,1,3,180.5342158
so2,corrida_4,180-nmol/mol,1,4,180.5250121
so2,corrida_4,180-nmol/mol,1,5,180.4159234
so2,corrida_4,180-nmol/mol,1,6,180.56085
so2,corrida_4,180-nmol/mol,1,7,180.4094703
so2,corrida_4,180-nmol/mol,1,8,180.2433088
so2,corrida_4,180-nmol/mol,1,9,180.6132825
so2,corrida_4,180-nmol/mol,1,10,180.5881377
so2,corrida_4,180-nmol/mol,2,1,180.6401492
so2,corrida_4,180-nmol/mol,2,2,180.4535929
so2,corrida_4,180-nmol/mol,2,3,180.4247982
so2,corrida_4,180-nmol/mol,2,4,180.7282891
so2,corrida_4,180-nmol/mol,2,5,180.6619423
so2,corrida_4,180-nmol/mol,2,6,180.7244571
so2,corrida_4,180-nmol/mol,2,7,180.6441862
so2,corrida_4,180-nmol/mol,2,8,180.6561483
so2,corrida_4,180-nmol/mol,2,9,180.6425696
so2,corrida_4,180-nmol/mol,2,10,180.8295986
so2,corrida_5,20-nmol/mol,1,1,19.74164706
so2,corrida_5,20-nmol/mol,1,2,19.72505882
so2,corrida_5,20-nmol/mol,1,3,19.75988235
so2,corrida_5,20-nmol/mol,1,4,19.73235294
so2,corrida_5,20-nmol/mol,1,5,19.74270588
so2,corrida_5,20-nmol/mol,1,6,19.72258824
so2,corrida_5,20-nmol/mol,1,7,19.72352941
so2,corrida_5,20-nmol/mol,1,8,19.71635294
so2,corrida_5,20-nmol/mol,1,9,19.71882353
so2,corrida_5,20-nmol/mol,1,10,19.70741176
so2,corrida_5,20-nmol/mol,2,1,19.72552941
so2,corrida_5,20-nmol/mol,2,2,19.71576471
so2,corrida_5,20-nmol/mol,2,3,19.71329412
so2,corrida_5,20-nmol/mol,2,4,19.74258824
so2,corrida_5,20-nmol/mol,2,5,19.73670588
so2,corrida_5,20-nmol/mol,2,6,19.72929412
so2,corrida_5,20-nmol/mol,2,7,19.71835294
so2,corrida_5,20-nmol/mol,2,8,19.72341176
so2,corrida_5,20-nmol/mol,2,9,19.71741176
so2,corrida_5,20-nmol/mol,2,10,19.72423529
so2,corrida_6,60-nmol/mol,1,1,59.90591398
so2,corrida_6,60-nmol/mol,1,2,59.89784946
so2,corrida_6,60-nmol/mol,1,3,59.87731183
so2,corrida_6,60-nmol/mol,1,4,59.8944086
so2,corrida_6,60-nmol/mol,1,5,59.8727957
so2,corrida_6,60-nmol/mol,1,6,59.90344086
so2,corrida_6,60-nmol/mol,1,7,59.90666667
so2,corrida_6,60-nmol/mol,1,8,59.90182796
so2,corrida_6,60-nmol/mol,1,9,59.8783871
so2,corrida_6,60-nmol/mol,1,10,59.89731183
so2,corrida_6,60-nmol/mol,2,1,59.90870968
so2,corrida_6,60-nmol/mol,2,2,59.88268817
so2,corrida_6,60-nmol/mol,2,3,59.90172043
so2,corrida_6,60-nmol/mol,2,4,59.9144086
so2,corrida_6,60-nmol/mol,2,5,59.90258065
so2,corrida_6,60-nmol/mol,2,6,59.88924731
so2,corrida_6,60-nmol/mol,2,7,59.87236559
so2,corrida_6,60-nmol/mol,2,8,59.89129032
so2,corrida_6,60-nmol/mol,2,9,59.89344086
so2,corrida_6,60-nmol/mol,2,10,59.89860215
so2,corrida_7,61-nmol/mol,1,1,59.06074074
so2,corrida_7,61-nmol/mol,1,2,59.0654321
so2,corrida_7,61-nmol/mol,1,3,59.04790123
so2,corrida_7,61-nmol/mol,1,4,59.06728395
so2,corrida_7,61-nmol/mol,1,5,59.0462963
so2,corrida_7,61-nmol/mol,1,6,59.0554321
so2,corrida_7,61-nmol/mol,1,7,59.06790123
so2,corrida_7,61-nmol/mol,1,8,59.06259259
so2,corrida_7,61-nmol/mol,1,9,59.04679012
so2,corrida_7,61-nmol/mol,1,10,59.0591358
so2,corrida_7,61-nmol/mol,2,1,59.05530864
so2,corrida_7,61-nmol/mol,2,2,59.06666667
so2,corrida_7,61-nmol/mol,2,3,59.04753086
so2,corrida_7,61-nmol/mol,2,4,59.0745679
so2,corrida_7,61-nmol/mol,2,5,59.05740741
so2,corrida_7,61-nmol/mol,2,6,59.03469136
so2,corrida_7,61-nmol/mol,2,7,59.05185185
so2,corrida_7,61-nmol/mol,2,8,59.04604938
so2,corrida_7,61-nmol/mol,2,9,59.0662963
so2,corrida_7,61-nmol/mol,2,10,59.04753086
